Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Alachua County, Florida","7,506","131,119","134,440","134,589","1,623,623,204",936,1,1
"Baker County, Florida",454,"7,139","7,626","7,610","62,744,432",647,1,1
"Bay County, Florida","5,795","74,636","75,594","74,830","793,924,452",814,1,1
"Bradford County, Florida",537,"6,218","6,473","6,475","60,971,503",734,1,1
"Brevard County, Florida","16,523","221,770","223,610","221,845","2,769,983,055",958,1,1
"Broward County, Florida","71,774","810,481","822,292","821,010","10,633,071,805","1,000",1,1
"Calhoun County, Florida",248,"2,685","2,791","2,874","23,180,454",641,1,1
"Charlotte County, Florida","4,895","46,662","47,868","47,881","466,252,350",756,1,1
"Citrus County, Florida","3,217","31,315","32,335","32,283","299,728,531",721,1,1
"Clay County, Florida","4,700","50,307","54,436","53,989","512,545,378",745,1,1
"Collier County, Florida","15,127","141,504","146,087","145,925","1,727,408,555",920,1,1
"Columbia County, Florida","1,638","23,827","24,952","24,900","233,699,039",732,1,1
"DeSoto County, Florida",694,"8,659","9,107","9,070","81,844,860",704,1,1
"Dixie County, Florida",243,"2,479","2,646","2,811","23,172,297",674,1,1
"Duval County, Florida","31,023","515,123","527,478","526,011","6,819,974,012","1,003",1,1
"Escambia County, Florida","8,401","136,331","139,249","138,117","1,532,991,116",855,1,1
"Flagler County, Florida","2,711","23,208","24,216","24,061","206,898,948",668,1,1
"Franklin County, Florida",367,"3,304","3,352","3,295","27,202,374",631,1,1
"Gadsden County, Florida",868,"14,535","14,931","15,272","136,354,979",703,1,1
"Gilchrist County, Florida",353,"3,391","3,655","3,628","30,412,660",658,1,1
"Glades County, Florida",186,"1,730","1,874","1,883","19,358,626",814,1,1
"Gulf County, Florida",428,"3,619","3,765","3,727","34,742,589",722,1,1
"Hamilton County, Florida",223,"2,917","3,045","3,123","33,654,342",855,1,1
"Hardee County, Florida",569,"6,074","6,701","6,647","58,156,760",691,1,1
"Hendry County, Florida",940,"10,777","11,258","11,303","102,142,990",707,1,1
"Hernando County, Florida","3,950","42,892","45,200","45,226","411,928,824",713,1,1
"Highlands County, Florida","2,387","26,433","26,834","26,869","234,297,059",675,1,1
"Hillsborough County, Florida","45,608","688,459","705,160","708,526","9,474,253,340","1,040",1,1
"Holmes County, Florida",374,"3,147","3,457","3,498","26,213,885",599,1,1
"Indian River County, Florida","5,209","51,412","52,898","52,165","544,647,146",803,1,1
"Jackson County, Florida",969,"13,666","14,335","14,641","129,190,440",699,1,1
"Jefferson County, Florida",327,"2,452","2,458","2,446","21,468,412",673,1,1
"Lafayette County, Florida",133,"1,288","1,332","1,382","11,157,655",643,1,1
"Lake County, Florida","8,864","96,777","101,017","101,083","959,464,202",741,1,1
"Lee County, Florida","23,618","258,654","264,474","264,342","2,910,429,125",853,1,1
"Leon County, Florida","9,053","149,541","150,214","153,077","1,768,341,891",901,1,1
"Levy County, Florida","1,020","8,325","8,888","8,879","69,365,608",614,1,1
"Liberty County, Florida",130,"1,808","1,872","1,894","16,834,178",697,1,1
"Madison County, Florida",380,"4,433","4,582","4,542","36,794,912",626,1,1
"Manatee County, Florida","11,670","124,287","127,877","128,134","1,384,172,266",840,1,1
"Marion County, Florida","8,847","104,447","105,383","105,077","1,001,826,775",734,1,1
"Martin County, Florida","6,599","67,457","68,677","68,409","714,845,853",807,1,1
"Miami-Dade County, Florida","102,446","1,143,406","1,159,803","1,159,216","15,555,478,606","1,037",1,1
"Monroe County, Florida","4,591","41,007","41,595","40,441","438,509,312",822,1,1
"Nassau County, Florida","2,312","22,981","24,007","23,727","239,657,681",782,1,1
"Okaloosa County, Florida","6,750","85,659","87,536","85,861","1,005,842,266",896,1,1
"Okeechobee County, Florida","1,053","10,723","11,453","11,443","100,641,178",691,1,1
"Orange County, Florida","45,311","854,539","869,879","868,321","10,742,274,138",956,1,1
"Osceola County, Florida","7,703","96,953","100,416","99,704","927,341,276",720,1,1
"Palm Beach County, Florida","58,763","601,209","606,042","607,045","7,935,325,300","1,009",1,1
"Pasco County, Florida","11,627","114,739","122,183","122,855","1,212,842,827",778,1,1
"Pinellas County, Florida","34,694","432,564","437,002","439,086","5,279,664,014",931,1,1
"Polk County, Florida","14,352","223,517","228,152","228,556","2,424,446,639",823,1,1
"Putnam County, Florida","1,450","15,641","16,411","16,406","154,796,357",737,1,1
"St. Johns County, Florida","7,982","77,185","78,583","79,049","867,677,170",853,1,1
"St. Lucie County, Florida","6,961","76,341","79,817","79,879","804,605,808",787,1,1
"Santa Rosa County, Florida","3,760","39,407","40,192","40,189","371,334,964",715,1,1
"Sarasota County, Florida","16,627","166,921","170,390","169,769","1,972,424,704",898,1,1
"Seminole County, Florida","15,690","199,457","199,950","200,594","2,411,500,999",927,1,1
"Sumter County, Florida","2,061","30,473","31,469","31,511","325,976,828",805,1,1
"Suwannee County, Florida",826,"10,983","11,436","11,454","100,238,255",683,1,1
"Taylor County, Florida",440,"6,321","6,419","6,439","61,665,173",742,1,1
"Union County, Florida",206,"3,232","3,413","3,427","32,342,209",741,1,1
"Volusia County, Florida","15,138","169,854","176,167","175,274","1,706,429,786",755,1,1
"Wakulla County, Florida",527,"5,591","5,847","5,964","54,638,047",725,1,1
"Walton County, Florida","2,953","27,906","28,238","27,349","281,599,518",778,1,1
"Washington County, Florida",493,"5,878","6,139","6,114","53,008,679",675,1,1
"Unknown Or Undefined, Florida","47,783","289,478","294,090","293,574","5,834,251,640","1,535",1,1
Georgia,"290,127","4,486,680","4,527,986","4,518,822","60,115,085,806","1,025",1,1
"Appling County, Georgia",517,"7,023","7,410","7,314","77,892,359",827,1,1
"Atkinson County, Georgia",212,"2,525","2,544","2,506","26,512,371",808,1,1
"Bacon County, Georgia",260,"3,800","3,775","3,720","34,233,940",699,1,1
"Baker County, Georgia",60,430,436,452,"3,920,947",687,1,1
"Baldwin County, Georgia",835,"15,155","15,758","15,855","136,704,483",675,1,1
"Banks County, Georgia",284,"4,600","4,685","4,697","40,925,768",675,1,1
"Barrow County, Georgia","1,238","20,013","20,458","20,173","207,926,437",791,1,1
"Bartow County, Georgia","2,292","40,282","40,943","40,834","451,825,932",854,1,1
"Ben Hill County, Georgia",336,"5,421","5,475","5,456","43,793,686",618,1,1
"Berrien County, Georgia",264,"3,587","3,553","3,606","30,363,414",652,1,1
"Bibb County, Georgia","4,296","82,340","83,078","82,648","910,528,521",847,1,1
"Bleckley County, Georgia",189,"2,473","2,558","2,601","20,796,438",629,1,1
"Brantley County, Georgia",211,"2,466","2,519","2,465","21,539,495",667,1,1
"Brooks County, Georgia",280,"3,316","3,296","3,348","30,945,183",717,1,1
"Bryan County, Georgia",727,"8,910","9,090","8,984","82,128,935",702,1,1
"Bulloch County, Georgia","1,531","24,812","25,924","25,807","235,282,344",709,1,1
"Burke County, Georgia",385,"13,993","13,647","13,879","315,779,292","1,755",1,1
"Butts County, Georgia",424,"7,056","7,068","7,082","65,398,305",712,1,1
"Calhoun County, Georgia",111,"1,034","1,086","1,101","8,393,294",601,1,1
"Camden County, Georgia",931,"14,259","14,517","14,269","155,978,165",836,1,1
"Candler County, Georgia",230,"3,205","3,310","3,352","23,492,830",549,1,1
"Carroll County, Georgia","2,188","41,440","41,793","41,743","442,314,581",817,1,1
"Catoosa County, Georgia",990,"15,632","15,611","15,488","137,759,779",680,1,1
"Charlton County, Georgia",170,"1,918","1,955","1,931","19,210,027",764,1,1
"Chatham County, Georgia","8,226","158,288","158,646","156,795","1,866,353,604",909,1,1
"Chattahoochee County, Georgia",110,"2,232","2,259","2,216","25,393,217",874,1,1
"Chattooga County, Georgia",329,"5,923","6,003","5,921","50,119,570",648,1,1
"Cherokee County, Georgia","5,877","64,474","65,575","65,990","713,526,366",840,1,1
"Clarke County, Georgia","3,213","69,161","71,377","71,362","799,652,479",871,1,1
"Clay County, Georgia",61,701,720,724,"5,542,085",596,1,1
"Clayton County, Georgia","4,106","122,998","124,825","123,639","1,769,922,154","1,100",1,1
"Clinch County, Georgia",170,"2,124","2,182","2,193","19,562,131",695,1,1
"Cobb County, Georgia","22,182","373,890","376,920","376,212","5,529,256,432","1,132",1,1
"Coffee County, Georgia",915,"17,912","18,039","18,278","155,661,699",662,1,1
"Colquitt County, Georgia",989,"14,675","14,689","14,635","127,923,410",671,1,1
"Columbia County, Georgia","2,658","35,769","36,314","36,274","353,507,906",753,1,1
"Cook County, Georgia",353,"4,391","4,478","4,488","35,456,451",613,1,1
"Coweta County, Georgia","2,708","40,233","40,974","40,936","433,310,708",819,1,1
"Crawford County, Georgia",134,"1,474","1,228","1,195","10,960,741",649,1,1
"Crisp County, Georgia",559,"8,430","8,319","8,338","74,996,645",690,1,1
"Dade County, Georgia",249,"3,772","3,795","3,877","34,081,503",687,1,1
"Dawson County, Georgia",727,"9,369","9,314","9,410","76,703,981",630,1,1
"Decatur County, Georgia",647,"8,828","8,733","8,743","76,565,490",672,1,1
"DeKalb County, Georgia","18,020","303,350","303,995","301,615","4,326,179,197","1,098",1,1
"Dodge County, Georgia",328,"4,901","4,956","5,014","40,273,736",625,1,1
"Dooly County, Georgia",188,"3,680","3,752","3,739","32,970,565",681,1,1
"Dougherty County, Georgia","2,285","47,658","47,750","47,824","503,659,458",811,1,1
"Douglas County, Georgia","2,706","45,233","45,633","45,634","463,611,472",784,1,1
"Early County, Georgia",269,"4,159","4,298","4,302","50,859,677",920,1,1
"Echols County, Georgia",52,650,639,633,"6,104,184",733,1,1
"Effingham County, Georgia",826,"10,809","10,863","10,824","112,386,316",798,1,1
"Elbert County, Georgia",484,"5,689","5,763","5,738","51,376,992",690,1,1
"Emanuel County, Georgia",418,"6,344","6,461","6,524","56,219,239",671,1,1
"Evans County, Georgia",243,"4,496","4,580","4,513","36,923,988",627,1,1
"Fannin County, Georgia",643,"6,686","6,639","6,603","55,219,369",639,1,1
"Fayette County, Georgia","3,672","45,466","45,882","45,424","519,955,617",877,1,1
"Floyd County, Georgia","2,038","39,503","39,601","39,586","410,943,080",799,1,1
"Forsyth County, Georgia","6,042","77,340","77,672","77,616","974,610,830",967,1,1
"Franklin County, Georgia",485,"7,868","7,902","7,896","72,256,191",705,1,1
"Fulton County, Georgia","44,574","901,276","906,588","903,079","16,641,226,165","1,417",1,1
"Gilmer County, Georgia",610,"6,802","6,853","6,933","55,711,422",624,1,1
"Glascock County, Georgia",40,383,409,411,"2,774,195",532,1,1
"Glynn County, Georgia","2,655","39,193","39,071","38,809","444,618,974",876,1,1
"Gordon County, Georgia","1,044","23,597","23,966","23,748","249,865,398",809,1,1
"Grady County, Georgia",467,"5,845","5,853","5,806","55,913,167",737,1,1
"Greene County, Georgia",492,"6,643","6,571","6,411","61,716,276",726,1,1
"Gwinnett County, Georgia","25,853","360,818","363,814","363,139","4,752,656,590","1,008",1,1
"Habersham County, Georgia",900,"14,053","14,256","14,373","132,848,182",718,1,1
"Hall County, Georgia","4,646","88,865","89,890","89,643","1,063,791,594",915,1,1
"Hancock County, Georgia",74,"1,458","1,488","1,480","13,416,545",700,1,1
"Haralson County, Georgia",498,"6,939","6,990","6,978","71,395,557",788,1,1
"Harris County, Georgia",453,"5,618","5,356","5,462","44,181,861",620,1,1
"Hart County, Georgia",429,"6,721","6,634","6,583","60,013,378",695,1,1
"Heard County, Georgia",142,"1,943","1,957","1,953","22,852,118",901,1,1
"Henry County, Georgia","4,092","65,345","66,723","66,343","663,987,528",772,1,1
"Houston County, Georgia","2,709","63,389","63,004","63,226","719,977,367",876,1,1
"Irwin County, Georgia",146,"1,967","2,134","2,095","17,728,731",660,1,1
"Jackson County, Georgia","1,454","28,144","29,237","29,387","279,362,205",743,1,1
"Jasper County, Georgia",195,"2,303","2,368","2,340","19,291,536",635,1,1
"Jeff Davis County, Georgia",232,"4,269","4,189","4,194","37,342,738",681,1,1
"Jefferson County, Georgia",371,"4,698","4,844","4,810","47,313,051",761,1,1
"Jenkins County, Georgia",121,"1,336","1,346","1,361","11,020,677",629,1,1
"Johnson County, Georgia",139,"1,581","1,570","1,559","12,156,606",596,1,1
"Jones County, Georgia",341,"4,026","4,233","4,142","38,662,080",719,1,1
"Lamar County, Georgia",267,"3,449","3,573","3,654","35,542,189",768,1,1
"Lanier County, Georgia",111,"1,395","1,378","1,383","11,266,818",626,1,1
"Laurens County, Georgia","1,075","18,194","18,403","18,396","183,062,502",768,1,1
"Lee County, Georgia",492,"6,550","6,684","6,788","60,852,738",701,1,1
"Liberty County, Georgia",890,"19,012","19,275","19,043","205,021,591",825,1,1
"Lincoln County, Georgia",152,"1,239","1,275","1,272","10,009,393",610,1,1
"Long County, Georgia",78,"1,014","1,087","1,051","8,205,617",601,1,1
"Lowndes County, Georgia","2,821","48,982","49,344","49,713","465,350,780",725,1,1
"Lumpkin County, Georgia",557,"7,192","7,594","7,755","69,614,040",713,1,1
"McDuffie County, Georgia",432,"6,764","6,790","6,861","61,092,580",691,1,1
"McIntosh County, Georgia",194,"1,751","1,797","1,744","14,433,478",629,1,1
"Macon County, Georgia",197,"2,762","2,801","2,785","28,239,405",781,1,1
"Madison County, Georgia",371,"3,324","3,477","3,471","30,834,633",693,1,1
"Marion County, Georgia",92,"1,075","1,121","1,110","8,656,709",604,1,1
"Meriwether County, Georgia",342,"4,369","4,320","4,306","40,743,962",724,1,1
"Miller County, Georgia",158,"1,717","1,714","1,708","16,023,766",720,1,1
"Mitchell County, Georgia",438,"6,735","6,869","6,916","60,173,152",677,1,1
"Monroe County, Georgia",530,"7,707","7,849","7,962","79,210,531",777,1,1
"Montgomery County, Georgia",138,"1,486","1,522","1,582","12,970,841",652,1,1
"Morgan County, Georgia",513,"7,435","7,533","7,746","71,999,584",731,1,1
"Murray County, Georgia",429,"8,112","8,031","7,946","71,718,912",687,1,1
"Muscogee County, Georgia","4,541","93,293","93,948","93,785","1,034,976,851",850,1,1
"Newton County, Georgia","1,629","25,762","26,328","26,206","273,913,027",807,1,1
"Oconee County, Georgia","1,148","13,450","13,631","13,661","139,080,735",788,1,1
"Oglethorpe County, Georgia",205,"1,724","1,756","1,763","14,908,037",656,1,1
"Paulding County, Georgia","2,151","24,817","25,496","25,552","243,382,446",740,1,1
"Peach County, Georgia",549,"10,329","10,020","10,081","104,173,548",790,1,1
"Pickens County, Georgia",744,"7,888","7,999","7,975","89,671,298",867,1,1
"Pierce County, Georgia",355,"4,236","4,250","4,247","36,635,020",664,1,1
"Pike County, Georgia",272,"2,914","2,997","2,938","27,495,449",717,1,1
"Polk County, Georgia",652,"11,313","11,286","11,368","108,581,213",738,1,1
"Pulaski County, Georgia",200,"2,744","2,824","2,817","26,335,972",725,1,1
"Putnam County, Georgia",461,"5,826","5,751","5,735","49,289,087",657,1,1
"Quitman County, Georgia",40,345,337,339,"2,842,511",642,1,1
"Rabun County, Georgia",506,"5,610","5,534","5,518","43,996,773",609,1,1
"Randolph County, Georgia",164,"1,857","1,895","1,907","16,290,404",664,1,1
"Richmond County, Georgia","4,526","103,464","104,958","104,701","1,247,783,708",920,1,1
"Rockdale County, Georgia","2,039","32,039","32,221","32,320","383,119,344",915,1,1
"Schley County, Georgia",60,967,"1,008","1,013","9,378,988",724,1,1
"Screven County, Georgia",255,"3,116","3,187","3,187","27,272,032",663,1,1
"Seminole County, Georgia",205,"2,195","2,250","2,234","21,077,139",728,1,1
"Spalding County, Georgia","1,210","22,248","22,452","22,343","208,409,875",717,1,1
"Stephens County, Georgia",557,"8,927","9,034","9,036","84,431,153",722,1,1
"Stewart County, Georgia",91,"1,406","1,422","1,424","17,035,241",925,1,1
"Sumter County, Georgia",652,"10,921","11,068","11,279","108,314,581",751,1,1
"Talbot County, Georgia",78,782,793,779,"6,554,063",643,1,1
"Taliaferro County, Georgia",24,218,230,250,"2,208,722",730,1,1
"Tattnall County, Georgia",331,"5,789","5,919","5,867","53,959,226",709,1,1
"Taylor County, Georgia",147,"2,015","2,153","2,029","19,555,132",728,1,1
"Telfair County, Georgia",210,"2,604","2,547","2,443","20,712,465",629,1,1
"Terrell County, Georgia",207,"2,066","2,100","2,095","17,386,190",641,1,1
"Thomas County, Georgia","1,441","19,639","19,901","20,014","207,542,347",804,1,1
"Tift County, Georgia","1,071","20,640","20,814","20,774","199,129,272",738,1,1
"Toombs County, Georgia",678,"11,765","11,865","11,811","105,911,787",690,1,1
"Towns County, Georgia",284,"3,397","3,452","3,432","28,651,165",643,1,1
"Treutlen County, Georgia",101,"1,106","1,045","1,034","8,919,124",646,1,1
"Troup County, Georgia","1,553","40,519","40,905","40,441","440,099,494",833,1,1
"Turner County, Georgia",175,"1,962","1,951","1,937","16,814,759",663,1,1
"Twiggs County, Georgia",106,"3,101","3,197","3,203","26,251,401",638,1,1
"Union County, Georgia",588,"6,878","6,856","6,934","65,993,323",737,1,1
"Upson County, Georgia",459,"6,712","6,735","6,746","61,779,862",706,1,1
"Walker County, Georgia",721,"13,083","13,167","13,178","118,212,423",692,1,1
"Walton County, Georgia","1,784","22,986","23,410","23,440","251,717,173",832,1,1
