Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Baker County, Florida",426,"7,268","7,788","7,733","65,575,143",664,1,1
"Bay County, Florida","5,612","79,517","80,299","80,802","804,960,372",772,1,1
"Bradford County, Florida",543,"6,806","6,822","6,396","60,550,945",698,1,1
"Brevard County, Florida","15,946","213,479","214,151","214,233","2,629,191,796",945,1,1
"Broward County, Florida","69,329","811,118","813,241","803,949","10,517,463,417","1,000",1,1
"Calhoun County, Florida",239,"2,921","2,924","2,945","24,880,209",653,1,1
"Charlotte County, Florida","4,647","48,038","47,693","46,277","455,854,720",741,1,1
"Citrus County, Florida","3,139","32,728","32,729","32,347","298,013,406",703,1,1
"Clay County, Florida","4,470","52,254","52,621","50,544","517,353,228",768,1,1
"Collier County, Florida","14,217","150,708","147,839","139,491","1,762,348,315",928,1,1
"Columbia County, Florida","1,574","24,269","24,146","24,026","229,120,917",730,1,1
"DeSoto County, Florida",649,"9,217","9,180","8,560","83,292,450",713,1,1
"Dixie County, Florida",237,"2,634","2,697","2,477","21,846,465",646,1,1
"Duval County, Florida","29,592","511,944","513,101","511,762","6,496,808,979",976,1,1
"Escambia County, Florida","8,124","135,812","136,522","134,827","1,429,130,308",810,1,1
"Flagler County, Florida","2,527","24,183","24,255","24,169","221,605,409",704,1,1
"Franklin County, Florida",373,"3,505","3,521","3,614","27,159,981",589,1,1
"Gadsden County, Florida",851,"13,479","13,518","14,318","124,020,460",693,1,1
"Gilchrist County, Florida",335,"3,420","3,424","3,289","28,435,090",648,1,1
"Glades County, Florida",176,"1,935","1,895","1,666","20,368,899",855,1,1
"Gulf County, Florida",409,"3,794","3,893","3,815","34,363,317",689,1,1
"Hamilton County, Florida",216,"2,992","3,019","3,292","35,551,555",882,1,1
"Hardee County, Florida",567,"7,730","7,499","6,425","64,030,029",682,1,1
"Hendry County, Florida",872,"12,545","12,482","10,762","115,685,320",746,1,1
"Hernando County, Florida","3,715","44,433","44,393","42,392","423,617,504",745,1,1
"Highlands County, Florida","2,344","28,912","27,914","26,739","240,546,211",664,1,1
"Hillsborough County, Florida","42,985","684,144","681,506","674,397","8,866,362,908","1,003",1,1
"Holmes County, Florida",347,"3,435","3,451","3,345","27,260,786",615,1,1
"Indian River County, Florida","5,097","53,075","52,524","50,543","566,989,212",838,1,1
"Jackson County, Florida",942,"14,566","14,573","13,814","127,102,832",683,1,1
"Jefferson County, Florida",313,"2,516","2,499","2,500","20,124,306",618,1,1
"Lafayette County, Florida",127,"1,315","1,316","1,194","11,000,474",664,1,1
"Lake County, Florida","8,339","99,810","99,453","94,515","928,843,001",730,1,1
"Lee County, Florida","22,284","264,256","261,741","253,149","2,917,195,145",864,1,1
"Leon County, Florida","8,726","151,956","150,972","148,792","1,649,434,701",843,1,1
"Levy County, Florida",958,"9,223","9,208","8,886","74,329,610",628,1,1
"Liberty County, Florida",118,"1,851","1,853","1,821","18,499,793",773,1,1
"Madison County, Florida",360,"4,299","4,267","4,235","35,344,727",637,1,1
"Manatee County, Florida","10,981","125,205","124,884","119,125","1,322,578,408",827,1,1
"Marion County, Florida","8,435","103,601","103,203","102,442","991,111,261",740,1,1
"Martin County, Florida","6,335","68,222","68,394","67,410","723,704,556",819,1,1
"Miami-Dade County, Florida","98,733","1,143,110","1,142,988","1,125,464","14,775,458,100",999,1,1
"Monroe County, Florida","4,489","40,624","40,597","39,870","428,268,894",816,1,1
"Nassau County, Florida","2,174","23,182","23,328","22,340","241,426,800",809,1,1
"Okaloosa County, Florida","6,564","85,297","85,774","84,282","979,854,751",886,1,1
"Okeechobee County, Florida",994,"11,634","11,470","10,795","107,913,389",735,1,1
"Orange County, Florida","42,909","847,195","847,772","839,368","10,095,940,332",919,1,1
"Osceola County, Florida","7,152","95,117","95,424","92,296","896,100,283",731,1,1
"Palm Beach County, Florida","56,709","609,841","606,947","598,167","7,979,451,752","1,015",1,1
"Pasco County, Florida","11,091","120,674","120,726","112,646","1,165,965,727",760,1,1
"Pinellas County, Florida","33,365","436,497","437,359","434,390","5,178,548,395",913,1,1
"Polk County, Florida","13,407","220,945","220,311","213,940","2,273,101,299",801,1,1
"Putnam County, Florida","1,406","16,404","16,614","15,832","156,385,213",739,1,1
"St. Johns County, Florida","7,405","76,877","77,385","75,414","829,755,438",834,1,1
"St. Lucie County, Florida","6,520","78,059","77,917","73,909","801,098,220",804,1,1
"Santa Rosa County, Florida","3,500","38,794","39,038","38,332","372,278,372",740,1,1
"Sarasota County, Florida","16,033","172,535","171,936","168,208","1,936,005,144",871,1,1
"Seminole County, Florida","15,075","194,036","194,613","192,971","2,311,689,917",917,1,1
"Sumter County, Florida","1,883","29,979","29,794","29,232","296,826,782",770,1,1
"Suwannee County, Florida",820,"11,516","11,595","11,673","99,482,077",660,1,1
"Taylor County, Florida",436,"6,658","6,713","6,677","67,699,703",779,1,1
"Union County, Florida",208,"3,394","3,375","3,286","31,539,070",724,1,1
"Volusia County, Florida","14,474","174,511","173,939","169,489","1,729,205,876",770,1,1
"Wakulla County, Florida",535,"5,815","5,819","5,714","51,385,275",684,1,1
"Walton County, Florida","2,700","26,409","26,813","27,275","256,460,447",735,1,1
"Washington County, Florida",456,"5,939","6,021","5,850","52,633,496",682,1,1
"Unknown Or Undefined, Florida","43,385","284,505","287,550","284,934","5,306,294,228","1,429",1,1
Georgia,"276,495","4,408,472","4,428,260","4,433,787","56,262,264,128",978,1,1
"Appling County, Georgia",405,"6,915","7,046","6,966","69,809,201",770,1,1
"Atkinson County, Georgia",115,"2,304","2,224","2,247","19,671,166",670,1,1
"Bacon County, Georgia",248,"3,976","4,080","4,113","35,371,750",671,1,1
"Baker County, Georgia",57,418,423,428,"3,665,954",667,1,1
"Baldwin County, Georgia",799,"15,688","15,890","15,684","131,741,402",643,1,1
"Banks County, Georgia",276,"4,535","4,585","4,494","37,229,781",631,1,1
"Barrow County, Georgia","1,164","19,141","19,282","19,263","187,497,829",750,1,1
"Bartow County, Georgia","2,197","38,408","38,809","38,802","415,511,002",826,1,1
"Ben Hill County, Georgia",330,"5,527","5,599","5,601","45,980,286",634,1,1
"Berrien County, Georgia",261,"3,603","3,709","3,890","31,592,880",651,1,1
"Bibb County, Georgia","4,307","82,465","82,560","82,777","863,633,598",804,1,1
"Bleckley County, Georgia",184,"2,738","2,671","2,600","21,512,469",620,1,1
"Brantley County, Georgia",209,"2,381","2,417","2,442","19,898,517",634,1,1
"Brooks County, Georgia",274,"3,053","3,103","3,196","26,624,021",657,1,1
"Bryan County, Georgia",682,"8,660","8,813","8,825","80,342,956",705,1,1
"Bulloch County, Georgia","1,486","26,138","26,224","25,401","221,115,660",656,1,1
"Burke County, Georgia",386,"12,509","12,652","12,827","229,746,239","1,396",1,1
"Butts County, Georgia",409,"6,918","7,044","6,947","62,965,149",695,1,1
"Calhoun County, Georgia",109,"1,063","1,081","1,050","8,212,802",593,1,1
"Camden County, Georgia",882,"14,080","14,163","14,180","154,848,368",842,1,1
"Candler County, Georgia",219,"3,063","3,095","3,047","22,163,302",556,1,1
"Carroll County, Georgia","2,115","40,598","40,708","40,167","428,432,240",814,1,1
"Catoosa County, Georgia",948,"15,354","15,409","15,473","129,211,493",645,1,1
"Charlton County, Georgia",157,"1,903","1,927","1,932","15,966,341",639,1,1
"Chatham County, Georgia","7,953","154,610","156,165","156,128","1,793,099,946",886,1,1
"Chattahoochee County, Georgia",106,"2,344","2,344","2,301","27,676,551",914,1,1
"Chattooga County, Georgia",326,"6,262","6,258","6,278","53,328,596",655,1,1
"Cherokee County, Georgia","5,675","60,675","61,088","61,052","606,015,192",765,1,1
"Clarke County, Georgia","3,138","70,237","70,214","70,666","761,135,576",832,1,1
"Clay County, Georgia",60,506,507,514,"3,697,054",559,1,1
"Clayton County, Georgia","3,977","122,188","121,967","122,927","1,629,569,737","1,024",1,1
"Clinch County, Georgia",174,"2,300","2,460","2,295","21,088,637",690,1,1
"Cobb County, Georgia","21,622","363,974","366,661","365,934","5,064,594,547","1,066",1,1
"Coffee County, Georgia",917,"17,575","17,704","17,736","153,715,850",669,1,1
"Colquitt County, Georgia","1,004","14,408","14,783","14,848","125,231,186",656,1,1
"Columbia County, Georgia","2,508","34,315","34,479","34,368","323,843,768",724,1,1
"Cook County, Georgia",346,"4,342","4,406","4,318","34,336,246",606,1,1
"Coweta County, Georgia","2,593","39,479","39,448","39,263","397,912,353",777,1,1
"Crawford County, Georgia",131,"1,361","1,412","1,495","10,786,963",583,1,1
"Crisp County, Georgia",566,"8,102","8,180","8,268","74,232,069",698,1,1
"Dade County, Georgia",245,"3,917","3,913","3,905","34,908,445",686,1,1
"Dawson County, Georgia",685,"9,125","9,259","9,197","70,567,735",590,1,1
"Decatur County, Georgia",648,"8,468","8,668","8,891","73,572,116",652,1,1
"DeKalb County, Georgia","17,630","300,130","301,899","301,862","4,119,927,086","1,052",1,1
"Dodge County, Georgia",332,"4,950","5,026","5,053","41,218,799",633,1,1
"Dooly County, Georgia",193,"3,594","3,651","3,744","33,262,353",699,1,1
"Dougherty County, Georgia","2,286","47,685","47,526","47,382","500,209,465",810,1,1
"Douglas County, Georgia","2,638","44,592","44,430","44,597","430,829,169",744,1,1
"Early County, Georgia",258,"4,406","4,419","4,417","46,329,042",807,1,1
"Echols County, Georgia",49,729,629,635,"6,748,665",781,1,1
"Effingham County, Georgia",776,"10,588","10,487","10,344","122,525,227",900,1,1
"Elbert County, Georgia",472,"5,752","5,789","5,741","50,435,507",673,1,1
"Emanuel County, Georgia",421,"6,611","6,510","6,362","53,660,513",636,1,1
"Evans County, Georgia",242,"4,359","4,420","4,354","35,110,780",617,1,1
"Fannin County, Georgia",624,"6,590","6,581","6,648","54,121,787",630,1,1
"Fayette County, Georgia","3,536","43,689","44,193","44,682","489,721,081",853,1,1
"Floyd County, Georgia","1,983","39,571","39,476","39,435","406,855,771",792,1,1
"Forsyth County, Georgia","5,866","74,865","75,419","75,663","908,904,290",928,1,1
"Franklin County, Georgia",457,"7,969","7,870","7,825","70,369,264",686,1,1
"Fulton County, Georgia","43,036","865,006","868,075","873,513","15,264,125,578","1,351",1,1
"Gilmer County, Georgia",573,"6,854","6,876","6,902","52,835,881",591,1,1
"Glascock County, Georgia",38,426,431,410,"2,874,983",524,1,1
"Glynn County, Georgia","2,650","39,050","39,257","39,534","411,865,280",807,1,1
"Gordon County, Georgia","1,015","23,155","22,602","22,717","230,188,937",776,1,1
"Grady County, Georgia",467,"6,079","6,115","6,043","55,474,377",702,1,1
"Greene County, Georgia",478,"6,300","6,376","6,424","59,228,766",716,1,1
"Gwinnett County, Georgia","24,819","352,610","355,304","355,263","4,479,728,299",972,1,1
"Habersham County, Georgia",869,"14,568","14,626","14,568","138,061,863",728,1,1
"Hall County, Georgia","4,416","86,780","87,395","87,734","1,028,418,753",906,1,1
"Hancock County, Georgia",74,"1,518","1,516","1,497","13,161,447",670,1,1
"Haralson County, Georgia",476,"6,844","6,861","6,802","72,746,937",819,1,1
"Harris County, Georgia",448,"5,030","5,122","5,363","38,195,162",568,1,1
"Hart County, Georgia",418,"6,930","6,923","6,864","61,533,099",685,1,1
"Heard County, Georgia",145,"2,055","2,015","1,973","21,469,244",820,1,1
"Henry County, Georgia","3,829","59,986","60,292","60,997","565,488,852",720,1,1
"Houston County, Georgia","2,641","61,021","61,038","60,812","706,200,408",891,1,1
"Irwin County, Georgia",147,"1,847","2,085","1,992","17,160,072",668,1,1
"Jackson County, Georgia","1,425","26,505","26,553","26,994","262,530,797",757,1,1
"Jasper County, Georgia",182,"2,219","2,243","2,235","18,569,772",640,1,1
"Jeff Davis County, Georgia",237,"4,193","4,192","4,230","36,794,954",673,1,1
"Jefferson County, Georgia",363,"4,776","4,808","4,774","45,157,581",726,1,1
"Jenkins County, Georgia",119,"1,366","1,401","1,353","10,822,592",606,1,1
"Johnson County, Georgia",138,"1,592","1,610","1,568","11,694,834",566,1,1
"Jones County, Georgia",342,"4,045","4,097","3,988","36,057,792",686,1,1
"Lamar County, Georgia",253,"3,526","3,458","3,358","31,602,371",705,1,1
"Lanier County, Georgia",109,"1,436","1,487","1,585","11,522,677",590,1,1
"Laurens County, Georgia","1,047","18,479","18,671","18,685","186,404,353",770,1,1
"Lee County, Georgia",454,"6,307","6,261","6,302","54,802,029",670,1,1
"Liberty County, Georgia",871,"18,741","18,763","18,539","187,448,574",772,1,1
"Lincoln County, Georgia",148,"1,316","1,311","1,319","10,087,286",590,1,1
"Long County, Georgia",67,997,"1,007","1,009","7,830,614",600,1,1
"Lowndes County, Georgia","2,817","49,374","49,556","49,064","457,303,710",713,1,1
"Lumpkin County, Georgia",523,"7,569","7,444","7,181","65,889,263",685,1,1
"McDuffie County, Georgia",428,"6,873","6,959","6,911","58,405,547",650,1,1
"McIntosh County, Georgia",196,"1,722","1,825","1,810","14,048,982",605,1,1
"Macon County, Georgia",197,"2,742","2,748","2,735","27,589,427",774,1,1
"Madison County, Georgia",362,"3,217","3,322","3,326","27,393,178",641,1,1
"Marion County, Georgia",93,"1,008","1,008",980,"8,130,809",626,1,1
"Meriwether County, Georgia",337,"4,759","4,769","4,732","43,331,284",701,1,1
"Miller County, Georgia",167,"1,735","1,752","1,738","14,377,473",635,1,1
"Mitchell County, Georgia",440,"6,617","6,630","6,653","55,317,397",641,1,1
"Monroe County, Georgia",526,"7,742","7,767","7,817","74,728,838",739,1,1
"Montgomery County, Georgia",132,"1,618","1,621","1,525","12,351,172",598,1,1
"Morgan County, Georgia",511,"7,255","7,197","7,264","65,029,247",691,1,1
"Murray County, Georgia",434,"8,992","9,074","9,161","82,851,672",702,1,1
"Muscogee County, Georgia","4,524","93,875","94,341","94,547","976,331,414",797,1,1
"Newton County, Georgia","1,555","25,024","25,325","25,516","262,480,936",798,1,1
"Oconee County, Georgia","1,093","12,881","13,040","12,866","126,819,539",755,1,1
"Oglethorpe County, Georgia",200,"1,647","1,648","1,670","14,037,356",652,1,1
"Paulding County, Georgia","2,053","23,729","23,940","23,812","212,815,399",687,1,1
"Peach County, Georgia",521,"9,785","9,823","9,903","92,485,998",723,1,1
"Pickens County, Georgia",721,"7,835","7,833","7,815","88,031,012",865,1,1
"Pierce County, Georgia",354,"4,045","4,108","4,163","35,712,928",669,1,1
"Pike County, Georgia",268,"2,970","3,009","3,020","25,117,873",644,1,1
"Polk County, Georgia",622,"11,266","11,270","11,239","106,135,945",725,1,1
"Pulaski County, Georgia",198,"2,774","2,801","2,852","33,637,487",921,1,1
"Putnam County, Georgia",459,"5,640","5,660","5,746","47,564,352",644,1,1
"Quitman County, Georgia",38,376,376,359,"3,183,304",661,1,1
"Rabun County, Georgia",477,"5,025","5,217","5,208","38,826,871",580,1,1
"Randolph County, Georgia",158,"1,865","1,859","1,804","14,744,519",616,1,1
"Richmond County, Georgia","4,397","109,765","104,890","104,768","1,182,981,838",855,1,1
"Rockdale County, Georgia","1,949","32,171","32,577","32,716","373,240,956",884,1,1
"Schley County, Georgia",59,959,982,953,"8,383,112",668,1,1
"Screven County, Georgia",246,"3,356","3,390","3,458","28,717,214",649,1,1
"Seminole County, Georgia",212,"2,325","2,415","2,349","19,993,885",651,1,1
"Spalding County, Georgia","1,176","22,434","22,335","22,371","202,265,689",695,1,1
"Stephens County, Georgia",550,"9,017","9,047","9,000","85,457,217",729,1,1
"Stewart County, Georgia",87,"1,364","1,341","1,339","13,525,673",772,1,1
"Sumter County, Georgia",663,"10,871","10,999","10,910","99,119,111",698,1,1
"Talbot County, Georgia",86,739,765,761,"6,547,714",667,1,1
"Taliaferro County, Georgia",25,194,198,222,"1,618,296",608,1,1
"Tattnall County, Georgia",334,"5,842","5,964","5,963","50,948,868",662,1,1
"Taylor County, Georgia",143,"1,661","1,660","1,615","14,153,217",662,1,1
"Telfair County, Georgia",215,"3,143","3,097","3,033","24,015,172",598,1,1
"Terrell County, Georgia",203,"2,378","2,393","2,084","17,550,853",591,1,1
"Thomas County, Georgia","1,406","20,353","20,036","20,162","207,410,313",790,1,1
"Tift County, Georgia","1,067","19,910","20,074","20,021","189,483,596",729,1,1
"Toombs County, Georgia",678,"12,202","12,537","12,220","102,955,779",643,1,1
"Towns County, Georgia",284,"3,289","3,339","3,402","27,771,910",639,1,1
"Treutlen County, Georgia",93,"1,109","1,114","1,070","8,712,473",611,1,1
"Troup County, Georgia","1,514","38,584","39,307","39,344","409,479,318",806,1,1
"Turner County, Georgia",173,"1,989","2,022","1,994","15,091,436",580,1,1
"Twiggs County, Georgia",102,"2,693","2,684","2,581","23,960,342",695,1,1
"Union County, Georgia",569,"6,752","6,764","6,838","62,205,347",705,1,1
"Upson County, Georgia",455,"6,664","6,717","6,727","60,126,267",690,1,1
"Walker County, Georgia",715,"13,271","13,194","13,343","113,335,965",657,1,1
"Walton County, Georgia","1,720","22,821","23,062","23,165","242,101,245",809,1,1
"Ware County, Georgia",886,"15,639","15,796","16,004","134,018,590",652,1,1
"Warren County, Georgia",89,"1,489","1,516","1,502","15,090,250",773,1,1
