Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Baker County, Florida",442,"7,665","7,709","7,670","65,131,609",652,1,1
"Bay County, Florida","5,733","74,751","75,691","75,807","823,094,836",840,1,1
"Bradford County, Florida",544,"6,465","6,482","6,235","59,126,213",711,1,1
"Brevard County, Florida","16,425","221,917","221,885","221,519","2,867,875,001",995,1,1
"Broward County, Florida","71,174","821,939","823,514","814,136","10,799,879,263","1,013",1,1
"Calhoun County, Florida",243,"2,891","2,920","2,924","25,130,950",664,1,1
"Charlotte County, Florida","4,847","49,236","48,799","47,170","483,381,100",768,1,1
"Citrus County, Florida","3,183","32,745","32,651","32,253","303,331,299",717,1,1
"Clay County, Florida","4,635","54,003","54,271","52,132","549,307,592",790,1,1
"Collier County, Florida","14,942","154,700","151,193","142,582","1,845,625,939",950,1,1
"Columbia County, Florida","1,602","24,612","24,562","24,554","246,107,687",770,1,1
"DeSoto County, Florida",690,"9,629","9,540","8,973","90,741,762",744,1,1
"Dixie County, Florida",247,"2,742","2,761","2,548","23,206,328",665,1,1
"Duval County, Florida","30,608","521,348","523,231","521,459","6,812,175,806","1,004",1,1
"Escambia County, Florida","8,345","139,228","139,812","137,417","1,520,729,902",843,1,1
"Flagler County, Florida","2,672","24,290","24,346","24,234","222,722,519",705,1,1
"Franklin County, Florida",363,"3,356","3,429","3,475","28,123,821",633,1,1
"Gadsden County, Florida",854,"14,528","14,576","14,943","135,916,701",712,1,1
"Gilchrist County, Florida",343,"3,541","3,559","3,420","31,034,500",681,1,1
"Glades County, Florida",185,"2,113","2,119","1,733","23,559,898",911,1,1
"Gulf County, Florida",424,"3,586","3,732","3,564","34,888,445",740,1,1
"Hamilton County, Florida",225,"3,077","3,110","3,237","34,166,315",837,1,1
"Hardee County, Florida",565,"7,030","6,858","6,237","62,568,137",717,1,1
"Hendry County, Florida",919,"12,384","12,330","10,721","115,924,906",755,1,1
"Hernando County, Florida","3,913","45,656","45,484","43,417","435,270,557",747,1,1
"Highlands County, Florida","2,374","28,291","28,157","27,419","249,178,110",686,1,1
"Hillsborough County, Florida","44,866","703,621","705,471","695,517","9,481,428,338","1,040",1,1
"Holmes County, Florida",369,"3,488","3,493","3,372","29,527,890",658,1,1
"Indian River County, Florida","5,210","54,386","53,577","51,763","572,210,573",827,1,1
"Jackson County, Florida",963,"14,772","14,755","14,064","132,730,393",703,1,1
"Jefferson County, Florida",317,"2,503","2,502","2,474","21,170,990",653,1,1
"Lafayette County, Florida",133,"1,405","1,404","1,270","11,649,906",659,1,1
"Lake County, Florida","8,698","102,588","102,259","97,274","981,477,497",750,1,1
"Lee County, Florida","23,396","271,573","268,716","259,739","3,078,936,610",888,1,1
"Leon County, Florida","8,939","154,907","152,821","150,646","1,715,550,382",864,1,1
"Levy County, Florida",986,"8,985","9,010","8,622","76,244,706",661,1,1
"Liberty County, Florida",125,"1,915","1,899","1,876","18,334,155",744,1,1
"Madison County, Florida",380,"4,552","4,553","4,463","37,146,744",632,1,1
"Manatee County, Florida","11,547","131,878","131,946","125,367","1,415,954,426",840,1,1
"Marion County, Florida","8,754","105,903","105,639","104,503","1,040,252,122",760,1,1
"Martin County, Florida","6,569","70,164","70,116","68,807","761,490,187",840,1,1
"Miami-Dade County, Florida","101,207","1,165,681","1,163,007","1,143,106","15,829,833,092","1,052",1,1
"Monroe County, Florida","4,553","42,367","42,131","41,108","459,307,236",844,1,1
"Nassau County, Florida","2,282","23,742","24,051","23,166","254,541,256",828,1,1
"Okaloosa County, Florida","6,703","86,345","87,473","85,715","1,048,570,583",932,1,1
"Okeechobee County, Florida","1,055","11,666","11,708","10,920","107,291,365",722,1,1
"Orange County, Florida","44,711","869,999","869,350","858,194","10,748,602,402",955,1,1
"Osceola County, Florida","7,556","99,881","100,548","96,934","967,433,045",751,1,1
"Palm Beach County, Florida","58,103","620,858","616,901","607,653","8,446,507,230","1,056",1,1
"Pasco County, Florida","11,484","122,827","122,899","115,492","1,231,658,530",787,1,1
"Pinellas County, Florida","34,338","442,407","442,100","438,359","5,429,587,029",947,1,1
"Polk County, Florida","14,177","228,254","227,426","221,412","2,468,977,344",841,1,1
"Putnam County, Florida","1,422","16,647","16,583","15,802","162,365,929",764,1,1
"St. Johns County, Florida","7,813","78,970","79,333","77,428","861,906,886",844,1,1
"St. Lucie County, Florida","6,854","80,726","80,547","76,329","871,522,934",846,1,1
"Santa Rosa County, Florida","3,696","40,008","40,284","39,463","397,990,138",767,1,1
"Sarasota County, Florida","16,443","173,954","172,544","167,773","1,989,568,243",893,1,1
"Seminole County, Florida","15,552","200,357","200,207","199,115","2,471,003,156",951,1,1
"Sumter County, Florida","2,017","31,265","31,216","30,640","327,319,942",811,1,1
"Suwannee County, Florida",821,"11,556","11,569","11,554","102,521,313",682,1,1
"Taylor County, Florida",433,"6,471","6,518","6,470","67,730,195",803,1,1
"Union County, Florida",205,"3,423","3,431","3,316","31,787,060",721,1,1
"Volusia County, Florida","14,945","178,152","177,494","172,146","1,800,722,459",787,1,1
"Wakulla County, Florida",528,"6,000","6,033","5,948","55,823,539",716,1,1
"Walton County, Florida","2,910","27,484","28,128","28,384","280,748,988",771,1,1
"Washington County, Florida",485,"6,144","6,206","5,977","55,467,612",698,1,1
"Unknown Or Undefined, Florida","46,647","291,056","293,238","289,083","5,976,259,850","1,579",1,1
Georgia,"285,054","4,491,543","4,508,819","4,510,257","59,520,023,085","1,017",1,1
"Appling County, Georgia",513,"7,027","7,198","7,109","72,482,347",784,1,1
"Atkinson County, Georgia",211,"2,542","2,526","2,516","27,102,429",825,1,1
"Bacon County, Georgia",256,"4,050","4,209","4,053","35,445,428",664,1,1
"Baker County, Georgia",59,419,426,432,"3,822,802",691,1,1
"Baldwin County, Georgia",822,"15,816","15,752","15,697","135,779,163",663,1,1
"Banks County, Georgia",280,"4,766","4,770","4,703","38,729,909",628,1,1
"Barrow County, Georgia","1,219","19,886","20,058","20,099","200,874,392",772,1,1
"Bartow County, Georgia","2,249","41,062","41,255","40,948","442,167,661",828,1,1
"Ben Hill County, Georgia",334,"5,443","5,410","5,465","45,890,252",649,1,1
"Berrien County, Georgia",262,"3,723","3,870","3,898","33,220,700",667,1,1
"Bibb County, Georgia","4,273","82,187","82,387","82,314","887,303,941",829,1,1
"Bleckley County, Georgia",187,"2,757","2,726","2,689","21,193,293",598,1,1
"Brantley County, Georgia",209,"2,490","2,513","2,528","21,130,754",648,1,1
"Brooks County, Georgia",279,"3,353","3,359","3,430","29,991,187",682,1,1
"Bryan County, Georgia",712,"8,974","8,897","8,835","81,980,273",708,1,1
"Bulloch County, Georgia","1,519","26,237","26,288","25,267","224,738,590",667,1,1
"Burke County, Georgia",384,"13,013","13,304","14,016","272,817,733","1,561",1,1
"Butts County, Georgia",415,"7,065","7,142","7,120","68,697,062",743,1,1
"Calhoun County, Georgia",108,"1,034","1,025","1,037","8,498,172",633,1,1
"Camden County, Georgia",885,"14,418","14,543","14,564","163,966,666",869,1,1
"Candler County, Georgia",228,"3,184","3,311","3,307","23,499,711",553,1,1
"Carroll County, Georgia","2,174","42,011","42,320","41,789","449,985,564",823,1,1
"Catoosa County, Georgia",978,"15,543","15,422","15,747","135,770,478",671,1,1
"Charlton County, Georgia",166,"1,910","1,924","1,928","16,872,031",676,1,1
"Chatham County, Georgia","8,140","158,182","159,105","159,276","1,864,556,806",903,1,1
"Chattahoochee County, Georgia",104,"2,291","2,296","2,330","25,926,638",865,1,1
"Chattooga County, Georgia",323,"6,043","6,082","6,041","52,697,621",669,1,1
"Cherokee County, Georgia","5,826","64,745","65,000","64,936","680,788,956",807,1,1
"Clarke County, Georgia","3,191","70,523","69,685","69,039","811,530,807",895,1,1
"Clay County, Georgia",60,705,674,719,"5,238,823",576,1,1
"Clayton County, Georgia","4,078","122,860","122,833","122,870","1,691,927,751","1,059",1,1
"Clinch County, Georgia",166,"2,373","2,466","2,315","22,089,095",713,1,1
"Cobb County, Georgia","21,860","371,424","372,911","373,486","5,380,604,811","1,111",1,1
"Coffee County, Georgia",905,"17,912","18,127","18,118","163,476,809",697,1,1
"Colquitt County, Georgia",979,"14,643","14,928","15,008","129,317,319",669,1,1
"Columbia County, Georgia","2,593","36,168","36,180","36,107","358,636,167",763,1,1
"Cook County, Georgia",350,"4,468","4,491","4,435","36,356,481",626,1,1
"Coweta County, Georgia","2,671","40,144","40,363","40,450","425,483,090",812,1,1
"Crawford County, Georgia",129,"1,352","1,362","1,398","10,617,424",596,1,1
"Crisp County, Georgia",555,"8,404","8,419","8,516","80,065,733",729,1,1
"Dade County, Georgia",247,"3,819","3,807","3,839","33,612,598",677,1,1
"Dawson County, Georgia",716,"9,243","9,287","9,328","74,652,714",618,1,1
"Decatur County, Georgia",635,"8,790","8,825","8,966","77,189,719",670,1,1
"DeKalb County, Georgia","17,771","300,743","301,995","302,814","4,299,228,042","1,096",1,1
"Dodge County, Georgia",328,"5,024","5,110","5,117","42,316,932",640,1,1
"Dooly County, Georgia",188,"3,684","3,641","3,639","31,430,815",662,1,1
"Dougherty County, Georgia","2,277","48,300","48,354","48,221","515,756,839",822,1,1
"Douglas County, Georgia","2,669","45,186","45,411","45,719","453,954,673",768,1,1
"Early County, Georgia",267,"4,163","4,163","4,172","45,485,475",840,1,1
"Echols County, Georgia",50,676,639,642,"7,220,483",851,1,1
"Effingham County, Georgia",808,"10,826","10,760","10,749","113,546,474",810,1,1
"Elbert County, Georgia",479,"5,731","5,737","5,743","51,686,419",693,1,1
"Emanuel County, Georgia",418,"6,595","6,697","6,538","56,588,263",659,1,1
"Evans County, Georgia",241,"4,349","4,358","4,374","36,464,982",643,1,1
"Fannin County, Georgia",633,"6,779","6,695","6,736","58,559,523",669,1,1
"Fayette County, Georgia","3,581","45,116","45,697","46,194","522,205,976",880,1,1
"Floyd County, Georgia","2,010","39,889","39,786","39,925","415,341,873",801,1,1
"Forsyth County, Georgia","5,979","77,559","78,275","78,042","964,302,709",951,1,1
"Franklin County, Georgia",474,"7,991","7,925","7,926","74,042,244",717,1,1
"Fulton County, Georgia","43,876","895,024","900,643","906,189","16,466,796,980","1,406",1,1
"Gilmer County, Georgia",599,"6,993","6,891","6,898","55,313,323",614,1,1
"Glascock County, Georgia",39,421,420,404,"2,948,304",546,1,1
"Glynn County, Georgia","2,653","38,729","39,006","39,250","419,638,263",828,1,1
"Gordon County, Georgia","1,034","23,474","23,577","23,640","251,792,803",822,1,1
"Grady County, Georgia",467,"6,068","6,080","5,982","55,676,353",709,1,1
"Greene County, Georgia",484,"6,476","6,443","6,497","63,019,420",749,1,1
"Gwinnett County, Georgia","25,467","360,075","362,320","361,457","4,783,585,304","1,019",1,1
"Habersham County, Georgia",897,"14,560","14,582","14,512","136,777,263",723,1,1
"Hall County, Georgia","4,593","88,682","89,155","89,175","1,083,064,823",936,1,1
"Hancock County, Georgia",72,"1,460","1,477","1,334","13,211,568",714,1,1
"Haralson County, Georgia",492,"6,964","7,061","7,010","73,875,331",810,1,1
"Harris County, Georgia",450,"5,630","5,738","5,898","41,793,985",559,1,1
"Hart County, Georgia",421,"6,796","6,848","6,752","62,274,480",705,1,1
"Heard County, Georgia",141,"2,037","2,023","1,938","23,019,098",886,1,1
"Henry County, Georgia","4,006","64,697","66,047","66,150","644,429,017",755,1,1
"Houston County, Georgia","2,689","62,169","62,735","62,859","756,640,906",930,1,1
"Irwin County, Georgia",143,"1,966","1,951","1,751","16,862,156",687,1,1
"Jackson County, Georgia","1,442","27,804","27,904","27,946","267,949,695",739,1,1
"Jasper County, Georgia",190,"2,333","2,368","2,302","19,110,838",630,1,1
"Jeff Davis County, Georgia",233,"4,204","4,244","4,293","37,747,663",684,1,1
"Jefferson County, Georgia",367,"4,668","4,710","4,740","46,276,610",756,1,1
"Jenkins County, Georgia",117,"1,359","1,359","1,361","11,208,759",634,1,1
"Johnson County, Georgia",137,"1,569","1,570","1,544","12,289,665",606,1,1
"Jones County, Georgia",337,"4,179","4,182","4,107","37,665,906",697,1,1
"Lamar County, Georgia",262,"3,699","3,685","3,503","35,628,588",755,1,1
"Lanier County, Georgia",112,"1,420","1,456","1,502","11,773,515",621,1,1
"Laurens County, Georgia","1,065","18,913","19,038","18,771","188,102,284",765,1,1
"Lee County, Georgia",478,"6,747","6,616","6,646","60,352,906",696,1,1
"Liberty County, Georgia",877,"19,457","19,523","19,064","199,135,847",792,1,1
"Lincoln County, Georgia",147,"1,265","1,265","1,257","9,705,998",591,1,1
"Long County, Georgia",74,"1,019","1,040","1,053","8,923,550",662,1,1
"Lowndes County, Georgia","2,785","49,388","49,563","49,442","466,890,482",726,1,1
"Lumpkin County, Georgia",545,"7,541","7,521","7,592","68,984,150",703,1,1
"McDuffie County, Georgia",425,"6,830","6,922","6,880","59,889,484",670,1,1
"McIntosh County, Georgia",188,"1,731","1,786","1,802","14,822,856",643,1,1
"Macon County, Georgia",197,"2,818","2,850","2,882","28,236,236",762,1,1
"Madison County, Georgia",366,"3,451","3,452","3,441","30,329,933",677,1,1
"Marion County, Georgia",89,"1,071","1,073","1,071","8,769,321",629,1,1
"Meriwether County, Georgia",339,"4,453","4,487","4,440","41,279,261",712,1,1
"Miller County, Georgia",156,"1,701","1,717","1,711","14,813,481",667,1,1
"Mitchell County, Georgia",441,"6,663","6,740","6,802","56,817,968",649,1,1
"Monroe County, Georgia",527,"7,811","7,853","7,945","78,348,787",766,1,1
"Montgomery County, Georgia",136,"1,600","1,628","1,497","12,737,114",622,1,1
"Morgan County, Georgia",502,"7,585","7,622","7,757","71,384,448",717,1,1
"Murray County, Georgia",431,"8,667","8,465","8,432","76,766,617",693,1,1
"Muscogee County, Georgia","4,495","94,691","94,756","93,914","1,010,194,772",823,1,1
"Newton County, Georgia","1,602","25,534","25,729","25,899","270,900,516",810,1,1
"Oconee County, Georgia","1,142","13,647","13,885","13,639","136,615,882",766,1,1
"Oglethorpe County, Georgia",201,"1,736","1,715","1,708","15,180,594",679,1,1
"Paulding County, Georgia","2,125","24,900","25,239","25,245","231,987,923",710,1,1
"Peach County, Georgia",544,"10,339","10,483","10,478","100,196,458",739,1,1
"Pickens County, Georgia",735,"7,886","7,958","7,966","90,370,383",876,1,1
"Pierce County, Georgia",351,"4,154","4,217","4,152","36,225,717",668,1,1
"Pike County, Georgia",271,"3,045","3,000","2,952","26,589,228",682,1,1
"Polk County, Georgia",642,"11,438","11,333","11,360","108,995,262",737,1,1
"Pulaski County, Georgia",199,"2,767","2,788","2,794","26,118,419",722,1,1
"Putnam County, Georgia",449,"5,737","5,749","5,783","47,775,383",638,1,1
"Quitman County, Georgia",38,357,352,356,"3,029,947",657,1,1
"Rabun County, Georgia",496,"5,228","5,323","5,410","40,751,827",589,1,1
"Randolph County, Georgia",163,"1,953","1,973","1,911","16,227,101",642,1,1
"Richmond County, Georgia","4,474","107,753","104,668","104,068","1,212,184,071",884,1,1
"Rockdale County, Georgia","2,006","32,310","32,383","32,647","380,266,886",902,1,1
"Schley County, Georgia",60,995,"1,003",986,"9,093,791",703,1,1
"Screven County, Georgia",248,"3,184","3,192","3,164","26,676,565",645,1,1
"Seminole County, Georgia",204,"2,328","2,347","2,300","19,663,387",651,1,1
"Spalding County, Georgia","1,196","22,354","22,415","22,529","209,870,746",720,1,1
"Stephens County, Georgia",543,"9,020","9,072","9,014","90,075,535",767,1,1
"Stewart County, Georgia",87,"1,398","1,424","1,372","16,097,692",886,1,1
"Sumter County, Georgia",654,"11,116","11,428","11,277","106,511,424",727,1,1
"Talbot County, Georgia",79,802,809,812,"6,884,283",656,1,1
"Taliaferro County, Georgia",23,218,216,388,"2,348,363",659,1,1
"Tattnall County, Georgia",328,"5,862","5,924","5,939","53,021,849",690,1,1
"Taylor County, Georgia",146,"1,854","2,021","2,039","18,260,891",713,1,1
"Telfair County, Georgia",208,"2,901","2,888","2,676","23,896,302",651,1,1
"Terrell County, Georgia",206,"2,058","2,055","2,151","17,253,741",636,1,1
"Thomas County, Georgia","1,420","19,919","19,840","19,835","211,602,143",819,1,1
"Tift County, Georgia","1,067","20,704","20,837","20,894","197,953,853",732,1,1
"Toombs County, Georgia",672,"12,283","12,394","11,989","104,541,134",658,1,1
"Towns County, Georgia",278,"3,428","3,447","3,447","29,110,762",651,1,1
"Treutlen County, Georgia",99,"1,104","1,102","1,045","8,521,190",605,1,1
"Troup County, Georgia","1,549","40,318","40,744","40,725","443,259,658",840,1,1
"Turner County, Georgia",176,"1,971","1,984","2,005","16,285,450",631,1,1
"Twiggs County, Georgia",104,"2,987","2,920","3,033","27,364,889",706,1,1
"Union County, Georgia",580,"6,966","7,036","7,000","64,926,603",713,1,1
"Upson County, Georgia",454,"6,739","6,689","6,718","63,497,528",727,1,1
"Walker County, Georgia",716,"13,246","13,217","13,308","114,702,161",666,1,1
"Walton County, Georgia","1,750","22,955","23,214","23,413","246,020,691",816,1,1
